Date,Symbol,Close,return_1d,return_lag_1,return_lag_2,sma_5_ratio,sma_10_ratio,volatility_5,volume_change,future_return,target
2020-02-27,AAPL,68.37999725341797,-0.06536820530254006,0.015863675150069367,-0.033872179058296537,0.9332095912427367,0.8885654512301835,0.030526298827085508,0.618772178205224,-0.0005849797767482068,0
2020-02-28,AAPL,68.33999633789062,-0.0005849797767482068,-0.06536820530254006,0.015863675150069367,0.9586264296118913,0.9031588478438596,0.03343709163629807,0.330326107840911,0.09310072274952952,1
2020-03-02,AAPL,74.70249938964844,0.09310072274952952,-0.0005849797767482068,-0.06536820530254006,1.0474124294790974,0.995844142767678,0.05984013151327163,-0.19955639961548377,-0.0317592795151177,0
2020-03-03,AAPL,72.33000183105469,-0.0317592795151177,0.09310072274952952,-0.0005849797767482068,1.013266508715549,0.97384963702305,0.05953166356289818,-0.06421142294078563,0.04638456577639127,1
2020-03-04,AAPL,75.68499755859375,0.04638456577639127,-0.0317592795151177,0.09310072274952952,1.0528255839343155,1.0262338047248811,0.06275403384651873,-0.3139432244590823,-0.03243699915243503,0
2020-03-05,AAPL,73.2300033569336,-0.03243699915243503,0.04638456577639127,-0.0317592795151177,1.0051127703211018,1.0022480404826886,0.05423164907905639,-0.14420034090950573,-0.013280125870939186,0
2020-03-06,AAPL,72.25749969482422,-0.013280125870939186,-0.03243699915243503,0.04638456577639127,0.9812129022622361,0.9971331199538741,0.05542432830571401,0.20580809157830982,-0.07909208541712087,0
2020-03-09,AAPL,66.5425033569336,-0.07909208541712087,-0.013280125870939186,-0.03243699915243503,0.9240859098904409,0.9285216482754235,0.04532151525729656,0.2677905072491962,0.07202157246522778,1
2020-03-10,AAPL,71.33499908447266,0.07202157246522778,-0.07909208541712087,-0.013280125870939186,0.9933853011858848,0.9963475791323044,0.060857443276693415,-0.005073500896964789,-0.03473051023093954,0
2020-03-11,AAPL,68.85749816894531,-0.03473051023093954,0.07202157246522778,-0.07909208541712087,0.9774715904438777,0.9675617366833128,0.05555517217363505,-0.10407374951803428,-0.09875466605505201,0
2020-03-12,AAPL,62.057498931884766,-0.09875466605505201,-0.03473051023093954,0.07202157246522778,0.9098006021215265,0.8798270208696005,0.06679189214576904,0.6372299087476154,0.11980826654731591,1
2020-03-13,AAPL,69.49250030517578,0.11980826654731591,-0.09875466605505201,-0.03473051023093954,1.0271294963791076,0.9836303435303642,0.09574613165547723,-0.11408594082308576,-0.12864695596573805,0
2020-03-16,AAPL,60.5525016784668,-0.12864695596573805,0.11980826654731591,-0.09875466605505201,0.9111256866960229,0.8746064264882208,0.1073095718404186,-0.1303054497588555,0.04397008216537346,1
2020-03-17,AAPL,63.21500015258789,0.04397008216537346,-0.12864695596573805,0.11980826654731591,0.9750135004451784,0.9252442451727657,0.10230032648922766,0.005062904824584713,-0.024479958975183402,0
2020-03-18,AAPL,61.66749954223633,-0.024479958975183402,0.04397008216537346,-0.12864695596573805,0.9727195202217164,0.9215004187569458,0.10202541924598003,-0.07351321993729476,-0.007662056203340817,0
2020-03-19,AAPL,61.19499969482422,-0.007662056203340817,-0.024479958975183402,0.04397008216537346,0.9679000929858286,0.9311862507635228,0.09150630628403901,-0.09451440478347528,-0.06348555177559367,0
2020-03-20,AAPL,57.310001373291016,-0.06348555177559367,-0.007662056203340817,-0.024479958975183402,0.9427847751685676,0.8923664007013827,0.064555905838785,0.4775889695031068,-0.02124415572883831,0
2020-03-23,AAPL,56.09249877929688,-0.02124415572883831,-0.06348555177559367,-0.007662056203340817,0.9364982447080916,0.8878556287050122,0.03876255674349686,-0.1616666650070253,0.100325401147636,1
2020-03-24,AAPL,61.720001220703125,0.100325401147636,-0.02124415572883831,-0.06348555177559367,1.035622616814342,0.992027794069697,0.06154294211714406,-0.1461653770956025,-0.0055087515531973,0
2020-03-25,AAPL,61.380001068115234,-0.0055087515531973,0.100325401147636,-0.02124415572883831,1.0309122620724391,0.9985643123702295,0.06048717423334913,0.05589236924549401,0.052622995862315225,1
2020-03-26,AAPL,64.61000061035156,0.052622995862315225,-0.0055087515531973,0.100325401147636,1.0728548292670173,1.046765010849238,0.06434270418221495,-0.16967872411907692,-0.04140224751262378,0
2020-03-27,AAPL,61.935001373291016,-0.04140224751262378,0.052622995862315225,-0.0055087515531973,1.0128787073073946,1.0158649583633925,0.05829278175573209,-0.1898961946501052,0.028537950709074167,1
2020-03-30,AAPL,63.70249938964844,0.028537950709074167,-0.04140224751262378,0.052622995862315225,1.0164832756788207,1.0394849946610019,0.05424750683067839,-0.17746042441170362,-0.002040753021636643,0
2020-03-31,AAPL,63.5724983215332,-0.002040753021636643,0.028537950709074167,-0.04140224751262378,1.0084469887001333,1.0367588603627949,0.03579373198621786,0.1727957022534119,-0.05261705130869221,0
2020-04-01,AAPL,60.227500915527344,-0.05261705130869221,-0.002040753021636643,0.028537950709074167,0.9588915816632062,0.9845197042087951,0.04479414726566853,-0.10549943655394356,0.016686683626928822,1
2020-04-02,AAPL,61.23249816894531,0.016686683626928822,-0.05261705130869221,-0.002040753021636643,0.985491011842838,1.0008867211266546,0.03557694817902111,-0.05836166938299292,-0.014371408643005013,0
2020-04-03,AAPL,60.352500915527344,-0.014371408643005013,0.016686683626928822,-0.05261705130869221,0.9763012312442687,0.9816208000753974,0.031459436565280746,-0.21727915918377183,0.08723746836966395,1
2020-04-06,AAPL,65.61750030517578,0.08723746836966395,-0.014371408643005013,0.016686683626928822,1.054935259281234,1.0509730129675205,0.05153771941943844,0.5538989836772406,-0.011582308571582711,0
2020-04-07,AAPL,64.85749816894531,-0.011582308571582711,0.08723746836966395,-0.014371408643005013,1.038426105525322,1.033606219212386,0.05212845632175748,0.005285887848800241,0.02559462990362782,1
2020-04-08,AAPL,66.51750183105469,0.02559462990362782,-0.011582308571582711,0.08723746836966395,1.0439767710917007,1.0514523111014373,0.041047073925801175,-0.1675413727430809,0.0072160816976889475,1
2020-04-09,AAPL,66.99749755859375,0.0072160816976889475,0.02559462990362782,-0.011582308571582711,1.0328202102830668,1.0550579379236138,0.04149538069613373,-0.04180343787153218,0.01962763520019828,1
2020-04-13,AAPL,68.3125,0.01962763520019828,0.0072160816976889475,0.02559462990362782,1.0278661827574547,1.0650696217792375,0.037267068073980475,-0.1903916833709437,0.050503157522300945,1
2020-04-14,AAPL,71.76249694824219,0.050503157522300945,0.01962763520019828,0.0072160816976889475,1.0601717860669926,1.1049734037565204,0.02295549629388456,0.4882508998433861,-0.009127313111321755,0
2020-04-15,AAPL,71.10749816894531,-0.009127313111321755,0.050503157522300945,0.01962763520019828,1.0314478535836171,1.082330630511166,0.022170122058228662,-0.3273953972105923,0.007945750532016405,1
2020-04-16,AAPL,71.67250061035156,0.007945750532016405,-0.009127313111321755,0.050503157522300945,1.0243245651494184,1.0722514159402174,0.022215403827791923,0.19801699371122883,-0.01356871399529369,0
2020-04-17,AAPL,70.69999694824219,-0.01356871399529369,0.007945750532016405,-0.009127313111321755,0.9998444147707999,1.0429304996613522,0.025753472897592198,0.36992665721348317,-0.02075670215900005,0
2020-04-20,AAPL,69.23249816894531,-0.02075670215900005,-0.01356871399529369,0.007945750532016405,0.9765498266035892,1.0080775696235897,0.02857877413493475,-0.39598048780487805,-0.03091033035419699,0
2020-04-21,AAPL,67.09249877929688,-0.03091033035419699,-0.02075670215900005,-0.01356871399529369,0.958998587557067,0.9748239204182478,0.014444637529767596,0.3920803106098363,0.028803558993071077,1
2020-04-22,AAPL,69.0250015258789,0.028803558993071077,-0.03091033035419699,-0.02075670215900005,0.9925299960947136,0.9968660996065829,0.0239837640414906,-0.354321416021517,-0.0038754339028068685,0
2020-04-23,AAPL,68.75749969482422,-0.0038754339028068685,0.028803558993071077,-0.03091033035419699,0.9970418373802468,0.9898007779728857,0.02285892788568857,0.06804583852462387,0.028869586869241237,1
2020-04-24,AAPL,70.74250030517578,0.028869586869241237,-0.0038754339028068685,0.028803558993071077,1.0256995884905675,1.012915159565232,0.02767443898593728,0.010790421618018353,0.0007068318414262809,1
2020-04-27,AAPL,70.7925033569336,0.0007068318414262809,0.028869586869241237,-0.0038754339028068685,1.021802237356648,1.0100444996221578,0.025113381875141023,-0.07192068559905895,-0.016209438280229915,0
2020-04-28,AAPL,69.6449966430664,-0.016209438280229915,0.0007068318414262809,0.028869586869241237,0.9978865399367497,0.9966834064403011,0.02029814969305895,-0.04341023302211333,0.0328452324470514,1
2020-04-29,AAPL,71.93250274658203,0.0328452324470514,-0.016209438280229915,0.0007068318414262809,1.0221459940475242,1.0282057465180863,0.021401204745638436,0.22566889990428973,0.021096085131450115,1
2020-04-30,AAPL,73.44999694824219,0.021096085131450115,0.0328452324470514,-0.016209438280229915,1.029973664480171,1.0472360873659827,0.020703087045266348,0.33350038752687916,-0.01609932152918625,0
2020-05-01,AAPL,72.26750183105469,-0.01609932152918625,0.021096085131450115,0.0328452324470514,1.0090760152631568,1.028078624786054,0.02205945427165492,0.31438622558231,0.014148809057535017,1
2020-05-04,AAPL,73.29000091552734,0.014148809057535017,-0.01609932152918625,0.021096085131450115,1.0162652509340526,1.0366410035545568,0.022304235588701996,-0.4448932909090304,0.015008847869833364,1
2020-05-05,AAPL,74.38999938964844,0.015008847869833364,0.014148809057535017,-0.01609932152918625,1.0181205898338699,1.0414500927846864,0.01810183601462521,0.10618711068519415,0.010317271640702286,1
2020-05-06,AAPL,75.15750122070312,0.010317271640702286,0.015008847869833364,0.014148809057535017,1.0196239524422437,1.0432383787671449,0.014496439967362145,-0.036667045682200916,0.010344893394040211,1
2020-05-07,AAPL,75.93499755859375,0.010344893394040211,0.010317271640702286,0.015008847869833364,1.0232723880339987,1.043632992781722,0.012948850811744154,-0.19052704350905192,0.02103777854047717,1
2020-05-08,AAPL,77.53250122070312,0.02103777854047717,0.010344893394040211,0.010317271640702286,1.030181649962475,1.0557365581401223,0.004397312863834367,0.16163839493400167,0.015735352290909388,1
2020-05-11,AAPL,78.75250244140625,0.015735352290909388,0.02103777854047717,0.010344893394040211,1.0314196738026298,1.0608505035583835,0.004452164449223879,0.09046730983036255,-0.011428227649636025,0
2020-05-12,AAPL,77.85250091552734,-0.011428227649636025,0.015735352290909388,0.02103777854047717,1.0104677755770928,1.0372588517560044,0.012358465450004127,0.11206031803456606,-0.012074145728808161,0
2020-05-13,AAPL,76.9124984741211,-0.012074145728808161,-0.011428227649636025,0.015735352290909388,0.9937400461621889,1.017980495816531,0.015508512551807874,0.2361116245597692,0.006143392445746132,1
2020-05-14,AAPL,77.38500213623047,0.006143392445746132,-0.012074145728808161,-0.011428227649636025,0.9961126199063723,1.0189275685746921,0.015239244136556541,-0.2078192664428299,-0.005912053496561764,0
2020-05-15,AAPL,76.92749786376953,-0.005912053496561764,0.006143392445746132,-0.012074145728808161,0.9917682683208253,1.006726529326749,0.012096766512606126,0.04668242210997109,0.023561145888427948,1
2020-05-18,AAPL,78.73999786376953,0.023561145888427948,-0.005912053496561764,0.006143392445746132,1.0151681966571657,1.0231488134181617,0.015034907650407239,-0.18737781667872966,-0.005778438074729886,0
2020-05-19,AAPL,78.28500366210938,-0.005778438074729886,0.023561145888427948,-0.005912053496561764,1.008177767702632,1.0121141247653382,0.014141606164696324,-0.24744189900161562,0.01944815754296969,1
2020-05-20,AAPL,79.80750274658203,0.01944815754296969,-0.005778438074729886,0.023561145888427948,1.0201779630935834,1.025631992671985,0.01377279084802187,0.09609002689482704,-0.007455454690675767,0
2020-05-21,AAPL,79.2125015258789,-0.007455454690675767,0.01944815754296969,-0.005778438074729886,1.007863155662265,1.013715642974129,0.015357351595304526,-0.07906386092796003,0.006438404625611405,1
2020-05-22,AAPL,79.72250366210938,0.006438404625611405,-0.007455454690675767,0.01944815754296969,1.0071885861827723,1.0173909757665376,0.014155366024483279,-0.20338732169428408,-0.006773506735514134,0
2020-05-26,AAPL,79.18250274658203,-0.006773506735514134,0.006438404625611405,-0.007455454690675767,0.9992491340461328,1.009945462058163,0.011700699978302156,0.5344387505623251,0.0043569422453433315,1
2020-05-27,AAPL,79.52749633789062,0.0043569422453433315,-0.006773506735514134,0.006438404625611405,1.0004654006884937,1.0121833089169858,0.011054839578077276,-0.10019598158091814,0.0004401454053155618,1
2020-05-28,AAPL,79.5625,0.0004401454053155618,0.0043569422453433315,-0.006773506735514134,1.0015231226022459,1.009224923338547,0.006330516457222137,0.18252745579272078,-0.0009740693121563782,0
2020-05-29,AAPL,79.48500061035156,-0.0009740693121563782,0.0004401454053155618,0.0043569422453433315,0.9998616274914177,1.005563267932512,0.00512410529818536,0.14953189858102078,0.012297929269941221,1
2020-06-01,AAPL,80.4625015258789,0.012297929269941221,-0.0009740693121563782,0.0004401454053155618,1.010276998634288,1.0133975716677344,0.007067000997274427,-0.47378403516130796,0.004629455355348977,1
2020-06-02,AAPL,80.83499908447266,0.004629455355348977,0.012297929269941221,-0.0009740693121563782,1.0107596743713017,1.0154098083546188,0.005164314119891741,0.08480626602897345,0.005505037420229231,1
2020-06-03,AAPL,81.27999877929688,0.005505037420229231,0.004629455355348977,0.012297929269941221,1.0118891849274432,1.0171729033208774,0.0052012030596423784,0.1922394081430534,-0.008612167307518348,0
2020-06-04,AAPL,80.58000183105469,-0.008612167307518348,0.005505037420229231,0.004629455355348977,1.0006395433245316,1.0074389099976593,0.007827670454424887,-0.16203086958518997,0.02848098928760323,1
2020-06-05,AAPL,82.875,0.02848098928760323,-0.008612167307518348,0.005505037420229231,1.020546381765538,1.0314089641151625,0.01351326649559872,0.5674939812974815,0.005912493077158798,1
2020-06-08,AAPL,83.36499786376953,0.005912493077158798,0.02848098928760323,-0.008612167307518348,1.0192939997979102,1.0328251449826467,0.013360782109865087,-0.3030665120101653,0.03157799750833212,1
2020-06-09,AAPL,85.99749755859375,0.03157799750833212,0.005912493077158798,0.02848098928760323,1.0383725859549717,1.056519260361983,0.017010172065028518,0.5442300615549311,0.025727510551937005,1
2020-06-10,AAPL,88.20999908447266,0.025727510551937005,0.03157799750833212,0.005912493077158798,1.0475562742543634,1.0722631910453948,0.01731101124721486,0.1282167238498595,-0.0480104370741008,0
2020-06-11,AAPL,83.9749984741211,-0.0480104370741008,0.025727510551937005,0.03157799750833212,0.989285439189587,1.0153373555993412,0.03327334962207388,0.21008379157475843,0.008633503867755632,1
2020-06-12,AAPL,84.69999694824219,0.008633503867755632,-0.0480104370741008,0.025727510551937005,0.9935542020706218,1.0176863297076046,0.03146383818483353,-0.007519497933179409,0.012367185927901092,1
2020-06-15,AAPL,85.74749755859375,0.012367185927901092,0.008633503867755632,-0.0480104370741008,1.0002507947916561,1.0237712759105333,0.0316543632317188,-0.3064622825337504,0.026502220463282766,1
2020-06-16,AAPL,88.0199966430664,0.026502220463282766,0.012367185927901092,0.008633503867755632,1.0219376289573259,1.041965057507889,0.030698329423617852,0.1917745848966348,-0.0013917014685934648,0
2020-06-17,AAPL,87.89749908447266,-0.0013917014685934648,0.026502220463282766,0.012367185927901092,1.0212564645486932,1.0324272494348732,0.02844323229567705,-0.30842513516388925,0.0003982327423870391,1
2020-06-18,AAPL,87.93250274658203,0.0003982327423870391,-0.0013917014685934648,0.026502220463282766,1.0123533311581616,1.0239950645620821,0.011172758816108517,-0.15371517677332736,-0.005714638224894375,0
2020-06-19,AAPL,87.43000030517578,-0.005714638224894375,0.0003982327423870391,-0.0013917014685934648,1.0002803146003738,1.0127711528308512,0.01306902495656237,1.7316144118388275,0.0261637706294926,1
2020-06-22,AAPL,89.71749877929688,0.0261637706294926,-0.005714638224894375,0.0003982327423870391,1.017210973712798,1.031677357278113,0.015805360423108407,-0.48787337981518175,0.021344787155047618,1
2020-06-23,AAPL,91.63249969482422,0.021344787155047618,0.0261637706294926,-0.005714638224894375,1.0304817656939,1.0469145063686558,0.014508273389180596,0.5663574641257128,-0.017652037329143666,0
2020-06-24,AAPL,90.01499938964844,-0.017652037329143666,0.021344787155047618,0.0261637706294926,1.007493373534995,1.026317819946052,0.018466926415205618,-0.0920663890088218,0.013275561883319131,1
2020-06-25,AAPL,91.20999908447266,0.013275561883319131,-0.017652037329143666,0.021344787155047618,1.013433180088756,1.0314343801101185,0.018578360144759408,-0.2860548469758575,-0.030725774497311842,0
2020-06-26,AAPL,88.40750122070312,-0.030725774497311842,0.013275561883319131,-0.017652037329143666,0.9801655450006427,0.9955687635002465,0.025205494049129577,0.4925335799840609,0.02304666963762081,1
2020-06-29,AAPL,90.44499969482422,0.02304666963762081,-0.030725774497311842,0.013275561883319131,1.0011401106698816,1.013153804968965,0.024502036807927906,-0.3634997719929376,0.0083475842331302,1
2020-06-30,AAPL,91.1999969482422,0.0083475842331302,0.02304666963762081,-0.030725774497311842,1.0104647106085352,1.0179849284525853,0.022527702282896314,0.07330649235338238,-0.0018914541241649152,0
2020-07-01,AAPL,91.02749633789062,-0.0018914541241649152,0.0083475842331302,0.02304666963762081,1.0062957139127304,1.0125219689826424,0.02058925407268559,-0.21027904084345528,0.0,0
2020-07-02,AAPL,91.02749633789062,0.0,-0.0018914541241649152,0.0083475842331302,1.0067019264517965,1.0090481793527846,0.01967347724494918,0.02984001762731947,0.026750215989129744,1
2020-07-06,AAPL,93.4625015258789,0.026750215989129744,0.0,-0.0018914541241649152,1.0222022081599764,1.0291583685044354,0.01310631948919311,0.04045892025366182,-0.003102858481131565,0
2020-07-07,AAPL,93.17250061035156,-0.003102858481131565,0.026750215989129744,0.0,1.0129868259768904,1.0220765856306562,0.012421931755076514,-0.05251500982675916,0.023290114086561564,1
2020-07-08,AAPL,95.34249877929688,0.023290114086561564,-0.003102858481131565,0.026750215989129744,1.0273256732670613,1.041641627736105,0.01470867143132984,0.0415176776571633,0.004300324276778733,1
2020-07-09,AAPL,95.75250244140624,0.004300324276778733,0.023290114086561564,-0.003102858481131565,1.0213436852076405,1.039604397939401,0.013793672862212406,0.07302633826392912,0.0017492569203774178,1
2020-07-10,AAPL,95.91999816894533,0.0017492569203774178,0.004300324276778733,0.023290114086561564,1.0125619957767964,1.0361244601428081,0.01348757146721196,-0.2816365123986412,-0.004613190803429812,0
2020-07-13,AAPL,95.47750091552734,-0.004613190803429812,0.0017492569203774178,0.004300324276778733,1.0036212537369662,1.023527948724586,0.011195701738919806,1.1233674432621443,0.016548420475024805,1
2020-07-14,AAPL,97.05750274658205,0.016548420475024805,-0.004613190803429812,0.0017492569203774178,1.0119643637673654,1.0331421195879988,0.011384089406027668,-0.10780112831151922,0.0068773222950304636,1
2020-07-15,AAPL,97.7249984741211,0.0068773222950304636,0.016548420475024805,-0.004613190803429812,1.0138867778908505,1.033072035989105,0.007751723471670864,-0.10404867675853213,-0.012304931270650021,0
2020-07-16,AAPL,96.52249908447266,-0.012304931270650021,0.0068773222950304636,0.016548420475024805,0.9998135415345912,1.01446723117472,0.010991648412674686,-0.2782046763012572,-0.0020202512022980956,0
2020-07-17,AAPL,96.32749938964844,-0.0020202512022980956,-0.012304931270650021,0.0068773222950304636,0.9969520323316655,1.0068094315666494,0.011111871613932131,-0.1663157818581702,0.021073927924625924,1
2020-07-20,AAPL,98.35749816894533,0.021073927924625924,-0.0020202512022980956,-0.012304931270650021,1.0119292434133227,1.0227940196203225,0.013589067489597824,-0.020271882742431635,-0.013801674444927414,0
2020-07-21,AAPL,97.0,-0.013801674444927414,0.021073927924625924,-0.0020202512022980956,0.998081019222716,1.0046790095518274,0.01446876634823378,0.14521136429061765,0.0028092689120893244,1
2020-07-22,AAPL,97.27249908447266,0.0028092689120893244,-0.013801674444927414,0.021073927924625924,1.0018177879677652,1.005491444837631,0.0140923708597546,-0.13952580022661965,-0.04551643995416055,0
2020-07-23,AAPL,92.84500122070312,-0.04551643995416055,0.0028092689120893244,-0.013801674444927414,0.9635172257549732,0.962618145941121,0.024686729405996734,1.2134927911408333,-0.0024772831483610425,0
2020-07-24,AAPL,92.61499786376952,-0.0024772831483610425,-0.04551643995416055,0.0028092689120893244,0.9685937644919238,0.9635351452124127,0.024662242866516543,-0.058707318212182114,0.023700261787544807,1
2020-07-27,AAPL,94.80999755859376,0.023700261787544807,-0.0024772831483610425,-0.04551643995416055,0.9989621415594926,0.9870566398447518,0.025440840081254495,-0.34633960098965266,-0.016427540948147135,0
2020-07-28,AAPL,93.25250244140624,-0.016427540948147135,0.023700261787544807,-0.0024772831483610425,0.9903726972896011,0.97470286048858,0.025641186765551157,-0.14510205091821082,0.01916837004180394,1
2020-07-29,AAPL,95.04000091552734,0.01916837004180394,-0.016427540948147135,0.023700261787544807,1.0141656760360394,0.9961820499730591,0.028213352190164735,-0.12831192292252103,0.012100184288729388,1
2020-07-30,AAPL,96.19000244140624,0.012100184288729388,0.01916837004180394,-0.016427540948147135,1.0191616173994638,1.0085875426885027,0.016518338354482947,0.7505967062699548,0.1046886312427151,1
2020-07-31,AAPL,106.26000213623048,0.1046886312427151,0.012100184288729388,0.01916837004180394,1.0942174217421115,1.1026911114269213,0.04528287665762872,1.3672724973123378,0.02519760784812375,1
2020-08-03,AAPL,108.9375,0.02519760784812375,0.1046886312427151,0.012100184288729388,1.090072629184162,1.1181993804341734,0.04524692918457308,-0.17680762350909662,0.006678149540124689,1
2020-08-04,AAPL,109.66500091552734,0.006678149540124689,0.02519760784812375,0.1046886312427151,1.0624548850616724,1.1112208879619083,0.04037167371833441,-0.4383549374462926,0.0036246667683779155,1
2020-08-05,AAPL,110.0625,0.0036246667683779155,0.006678149540124689,0.02519760784812375,1.0361456451207027,1.1009800600214927,0.04230950483659122,-0.2963790708585349,0.03488923418867129,1
2020-08-06,AAPL,113.90249633789062,0.03488923418867129,0.0036246667683779155,0.006678149540124689,1.037689405729138,1.1158870448234095,0.041046138699219345,0.6622936388540346,-0.024494575411730612,0
2020-08-07,AAPL,111.1125030517578,-0.024494575411730612,0.03488923418867129,0.0036246667683779155,1.003400005332639,1.069178479616561,0.022850746656876364,-0.021653045416462513,0.014534798689732176,1
2020-08-10,AAPL,112.72750091552734,0.014534798689732176,-0.024494575411730612,0.03488923418867129,1.01106338160516,1.066334010682206,0.021435814232332148,0.07249845490129547,-0.029739867275506704,0
